stop_id,stop_code,stop_name,stop_desc,latitude,longitude,zone_id,parent_station,level_name,geometry_point,,
7927,7927,Brintnell Boulevard & 160 Avenue,,53.622526,-113.402425,1EDM,,Ground Level,POINT (-113.402425 53.622526),,
A0014,14,Oakland Way & Olmstead Ct,,53.66281,-113.613527,2STA,,Ground Level,POINT (-113.613527 53.66281),,
1401,1401,Stadium Transit Centre Bay A,,53.559672,-113.471508,1EDM,,Ground Level,POINT (-113.471508 53.559672),,
9284,9284,141 Street & Parker Gate SW,,53.417171,-113.565277,1EDM,,Ground Level,POINT (-113.565277 53.417171),,
QCHU,,Churchill Stop,,53.543471,-113.489376,1EDM,,,POINT (-113.489376 53.543471),,
1657,1657,127 Street & 107 Avenue,,53.551054,-113.54176,1EDM,,Ground Level,POINT (-113.54176 53.551054),,
88717,88717,Stillwater Boulevard & Sunwapta Way,,53.447129,-113.673343,1EDM,,Ground Level,POINT (-113.673343 53.447129),,
5375,5375,168 Street & 88 Avenue,,53.52429,-113.612411,1EDM,,Ground Level,POINT (-113.612411 53.52429),,
5636,5636,178 Street & Callingwood Road,,53.496973,-113.629394,1EDM,,Ground Level,POINT (-113.629394 53.496973),,
5331,5331,149 Street & 110 Avenue,,53.555903,-113.578507,1EDM,,Ground Level,POINT (-113.578507 53.555903),,
S6138,6138,Alder Av & Alderwood Cr,,53.518527,-113.286584,4SCT,,Ground Level,POINT (-113.286584 53.518527),,
22158,22158,113 Street & 67 Avenue,,53.503633,-113.523013,1EDM,,Ground Level,POINT (-113.523013 53.503633),,
6562,6562,116 Street & 152 Avenue,,53.611983,-113.52116,1EDM,,Ground Level,POINT (-113.52116 53.611983),,
99658,99658,159 Street & 28 Avenue SW,,53.410195,-113.601377,1EDM,,Ground Level,POINT (-113.601377 53.410195),,
7536,7536,66 Street & 129 Avenue,,53.587566,-113.442262,1EDM,,Ground Level,POINT (-113.442262 53.587566),,
9186,9186,141 Street & Hays Ridge Boulevard SW,,53.416447,-113.565542,1EDM,,Ground Level,POINT (-113.565542 53.416447),,
9760,9760,Alwood Bend & Allard Boulevard SW,,53.399088,-113.536788,1EDM,,Ground Level,POINT (-113.536788 53.399088),,
6763,6763,139 Street & 159 Avenue,,53.61964,-113.56208,1EDM,,Ground Level,POINT (-113.56208 53.61964),,
6593,6593,97 Street & 160 Avenue,,53.621336,-113.493318,1EDM,,Ground Level,POINT (-113.493318 53.621336),,
2978,2978,116 Street & Belgravia Road,,53.506428,-113.532227,1EDM,,Ground Level,POINT (-113.532227 53.506428),,
S5005,5005,Main Blvd & Mardale Cr,,53.534174,-113.297044,4SCT,,Ground Level,POINT (-113.297044 53.534174),,
A0879,879,Pineview Dr & Parkwood Dr,,53.638907,-113.588224,2STA,,Ground Level,POINT (-113.588224 53.638907),,
S6006,6006,Fir St,,53.513757,-113.323791,4SCT,,Ground Level,POINT (-113.323791 53.513757),,
E167,E167,Coliseum Transit Centre,,53.571054,-113.458633,,Q3621,Ground Level,POINT (-113.458633 53.571054),,
9842,9842,Cunningham Way & Cunningham Way SW,,53.405957,-113.531408,1EDM,,Ground Level,POINT (-113.531408 53.405957),,
1435,1435,101 Street & 112 Avenue,,53.560755,-113.493876,1EDM,,Ground Level,POINT (-113.493876 53.560755),,
1138,1138,95 Street & 117 Avenue,,53.569215,-113.487092,1EDM,,Ground Level,POINT (-113.487092 53.569215),,
8536,8536,West Henday Promenade Access & Webber Greens Drive,,53.523797,-113.669073,1EDM,,Ground Level,POINT (-113.669073 53.523797),,
7817,7817,71 Street & Ozerna Road,,53.627537,-113.450873,1EDM,,Ground Level,POINT (-113.450873 53.627537),,
4645,4645,Terwillegar Common W & South Terwillegar Boulevard,,53.442857,-113.581145,1EDM,,Ground Level,POINT (-113.581145 53.442857),,
8864,8864,170 Street & 117 Avenue,,53.567869,-113.615097,1EDM,,Ground Level,POINT (-113.615097 53.567869),,
34667,34667,55 Street & 40 Avenue,,53.475866,-113.419999,1EDM,,Ground Level,POINT (-113.419999 53.475866),,
6216,6216,148 Street & 137 Avenue,,53.599546,-113.580351,1EDM,,Ground Level,POINT (-113.580351 53.599546),,
1621,1621,116 Street & 100 Avenue,,53.539243,-113.521247,1EDM,,Ground Level,POINT (-113.521247 53.539243),,
3984,3984,66 Street & 34 Avenue,,53.464677,-113.435897,1EDM,,Ground Level,POINT (-113.435897 53.464677),,
9035,9035,Edwards Drive & 5 Avenue SW,,53.429011,-113.459599,1EDM,,Ground Level,POINT (-113.459599 53.429011),,
3056,3056,72 Street & Knottwood Road N,,53.450603,-113.443067,1EDM,,Ground Level,POINT (-113.443067 53.450603),,
A0763,763,Perron St & St Thomas Street,,53.632695,-113.624345,2STA,,Ground Level,POINT (-113.624345 53.632695),,
2332,2332,87 Street & 51 Avenue,,53.487985,-113.45833,1EDM,,Ground Level,POINT (-113.45833 53.487985),,
8835,8835,178 Street & 104 Avenue,,53.547396,-113.627265,1EDM,,Ground Level,POINT (-113.627265 53.547396),,
8809,8809,Deer Park Drive & Grove Drive,,53.559459,-113.929683,5SGT,,Ground Level,POINT (-113.929683 53.559459),,
4027,4027,Riverbend Road & 56 Avenue,,53.493445,-113.578385,1EDM,,Ground Level,POINT (-113.578385 53.493445),,
5215,5215,142 Street & 123 Avenue,,53.576813,-113.567049,1EDM,,Ground Level,POINT (-113.567049 53.576813),,
7490,7490,53 Street & 144 Avenue,,53.606774,-113.422338,1EDM,,Ground Level,POINT (-113.422338 53.606774),,
A0249,249,Sturgeon Rd & Beaverbrook Cres,,53.64449,-113.612453,2STA,,Ground Level,POINT (-113.612453 53.64449),,
5640,5640,172 Street & 64 Avenue,,53.49995,-113.620925,1EDM,,Ground Level,POINT (-113.620925 53.49995),,
S7511,7511,Summerwood Blvd & Summerland Wy,,53.55983,-113.26985,4SCT,,Ground Level,POINT (-113.26985 53.55983),,
6890,6890,131 Street & 153 Avenue,,53.616338,-113.546089,1EDM,,Ground Level,POINT (-113.546089 53.616338),,
A0254,254,St Anne Street & St Thomas Street,,53.632094,-113.627307,2STA,,Ground Level,POINT (-113.627307 53.632094),,
A0645,645,Heritage Drive & Hudson Road,,53.612406,-113.620434,2STA,,Ground Level,POINT (-113.620434 53.612406),,
1454,1454,50 Street & 118 Avenue,,53.570756,-113.418281,1EDM,,Ground Level,POINT (-113.418281 53.570756),,
E143,E143,,,53.536701,-113.510298,,Q3561,Concourse Level,POINT (-113.510298 53.536701),,
9431,9431,Watt Promenade & Watt Drive SW,,53.415899,-113.430257,1EDM,,Ground Level,POINT (-113.430257 53.415899),,
L0104,104,42 Street & Rollyview Road,,53.250444,-113.532601,9LT,,Ground Level,POINT (-113.532601 53.250444),,
11096,11096,Central Lions Recreation Centre,,53.559544,-113.51502,1EDM,,Ground Level,POINT (-113.51502 53.559544),,
2323,2323,Fulton Road & 103A Avenue,,53.545494,-113.428096,1EDM,,Ground Level,POINT (-113.428096 53.545494),,
3985,3985,66 Street & 36A Avenue,,53.470358,-113.43848,1EDM,,Ground Level,POINT (-113.43848 53.470358),,
6188,6188,170 Street & 128A Avenue,,53.585399,-113.615412,1EDM,,Ground Level,POINT (-113.615412 53.585399),,
6331,6331,104 Street & 176 Avenue,,53.639927,-113.502716,1EDM,,Ground Level,POINT (-113.502716 53.639927),,
2449,2449,50 Street & 106 Avenue,,53.550919,-113.418741,1EDM,,Ground Level,POINT (-113.418741 53.550919),,
9067,9067,62 Street & 5 Avenue SW,,53.42853,-113.436478,1EDM,,Ground Level,POINT (-113.436478 53.42853),,
F1024,1024,Woodbridge Link and Caragana Way EB,,53.677828,-113.257873,6FST,,Ground Level,POINT (-113.257873 53.677828),,
A0513,513,Harwood Dr & Heritage Blvd,,53.610414,-113.636428,2STA,,Ground Level,POINT (-113.636428 53.610414),,
8691,8691,172 Street & 103 Avenue,,53.545634,-113.617767,1EDM,,Ground Level,POINT (-113.617767 53.545634),,
2306,2306,Capilano Transit Centre Bay F,,53.538589,-113.423205,1EDM,,Ground Level,POINT (-113.423205 53.538589),,
5993,5993,175 Street & 100 Avenue,,53.538849,-113.621478,1EDM,,Ground Level,POINT (-113.621478 53.538849),,
7366,7366,Lago Lindo Crescent & 168 Avenue,,53.630474,-113.487161,1EDM,,Ground Level,POINT (-113.487161 53.630474),,
4441,4441,Riverbend Road & Rhatigan Road W,,53.476432,-113.585621,1EDM,,Ground Level,POINT (-113.585621 53.476432),,
L0354,354,5 Street & 17 Avenue,,53.331017,-113.531341,9LT,,Ground Level,POINT (-113.531341 53.331017),,
A0937,937,Oakridge Dr N & Oakland Way,,53.661383,-113.611757,2STA,,Ground Level,POINT (-113.611757 53.661383),,
9197,9197,James Mowatt Trail & 22 Avenue SW,,53.408958,-113.531684,1EDM,,Ground Level,POINT (-113.531684 53.408958),,
3585,3585,Mill Woods Road E & 36 Avenue,,53.467549,-113.408984,1EDM,,Ground Level,POINT (-113.408984 53.467549),,
3505,3505,Tamarack Road & Maple Road,,53.4765,-113.364082,1EDM,,Ground Level,POINT (-113.364082 53.4765),,
5648,5648,166A Street & 109 Avenue,,53.556473,-113.607984,1EDM,,Ground Level,POINT (-113.607984 53.556473),,
9572,9572,Wright Drive & 8 Avenue SW,,53.426432,-113.626922,1EDM,,Ground Level,POINT (-113.626922 53.426432),,
9160,9160,Callaghan Drive & Callaghan Court SW,,53.411097,-113.524025,1EDM,,Ground Level,POINT (-113.524025 53.411097),,
2756,2756,94 Street & 58 Avenue,,53.493977,-113.473044,1EDM,,Ground Level,POINT (-113.473044 53.493977),,
6523,6523,108 Street & 134A Avenue,,53.594905,-113.505898,1EDM,,Ground Level,POINT (-113.505898 53.594905),,
4203,4203,Century Park Transit Centre Bay C,,53.457458,-113.515458,1EDM,,Ground Level,POINT (-113.515458 53.457458),,
1385,1385,95 Street & 101A Avenue,,53.54476,-113.478411,1EDM,,Ground Level,POINT (-113.478411 53.54476),,
5399,5399,152 Street & 87 Avenue,,53.519533,-113.582838,1EDM,,Ground Level,POINT (-113.582838 53.519533),,
3197,3197,99 Street & 41 Avenue,,53.476751,-113.485986,1EDM,,Ground Level,POINT (-113.485986 53.476751),,
2010,2010,75 Street & Roper Road,,53.493346,-113.44072,1EDM,,Ground Level,POINT (-113.44072 53.493346),,
A0025,25,Gainsborough Avenue & Grosvenor Boulevard,,53.617188,-113.623628,2STA,,Ground Level,POINT (-113.623628 53.617188),,
E112,E112,107 Street & Jasper Avenue North,,53.54122,-113.50463,,Q2805,Ground Level,POINT (-113.50463 53.54122),,
5830,5830,188 Street & Ormsby Road West N Ent,,53.5018,-113.649045,1EDM,,Ground Level,POINT (-113.649045 53.5018),,
3328,3328,62 Street & 38 Avenue,,53.474754,-113.43344,1EDM,,Ground Level,POINT (-113.43344 53.474754),,
1791,1791,St Albert Trail & 112A Avenue,,53.560919,-113.543812,1EDM,,Ground Level,POINT (-113.543812 53.560919),,
4124,4124,Saddleback Road & 26 Avenue,,53.458778,-113.529923,1EDM,,Ground Level,POINT (-113.529923 53.458778),,
5613,5613,163 Street & 92 Avenue,,53.526835,-113.602872,1EDM,,Ground Level,POINT (-113.602872 53.526835),,
77455,77455,50 Street & 167 Avenue,,53.628782,-113.412502,1EDM,,Ground Level,POINT (-113.412502 53.628782),,
5569,5569,136 Street & 107 Avenue,,53.550822,-113.555811,1EDM,,Ground Level,POINT (-113.555811 53.550822),,
L0353,353,5 Street & 18 Avenue,,53.33368,-113.531501,9LT,,Ground Level,POINT (-113.531501 53.33368),,
A0144,144,Heritage Way & Hillcrest Place,,53.611162,-113.627744,2STA,,Ground Level,POINT (-113.627744 53.611162),,
A0427,427,Dorchester Dr & Dalhousie St,,53.652058,-113.651008,2STA,,Ground Level,POINT (-113.651008 53.652058),,
8629,8629,172 Street & 107 Avenue,,53.553348,-113.618726,1EDM,,Ground Level,POINT (-113.618726 53.553348),,
5048,5048,149 Street & 107 Avenue,,53.551129,-113.57924,1EDM,,Ground Level,POINT (-113.57924 53.551129),,
3781,3781,12 Street & Maple Road,,53.47608,-113.360655,1EDM,,Ground Level,POINT (-113.360655 53.47608),,
4184,4184,109 Street & Bearspaw Drive East,,53.445164,-113.507947,1EDM,,Ground Level,POINT (-113.507947 53.445164),,
A0827,827,Langholm Dr & Dawson Rd,,53.644076,-113.634726,2STA,,Ground Level,POINT (-113.634726 53.644076),,
1258,1258,95 Street & 117 Avenue,,53.568682,-113.487343,1EDM,,Ground Level,POINT (-113.487343 53.568682),,
5050,5050,156 Street & 104 Avenue,,53.546652,-113.590213,1EDM,,Ground Level,POINT (-113.590213 53.546652),,
4497,4497,119 Street & 25 Avenue,,53.456626,-113.534855,1EDM,,Ground Level,POINT (-113.534855 53.456626),,
3256,3256,78 Street & 36 Avenue,,53.468263,-113.452095,1EDM,,Ground Level,POINT (-113.452095 53.468263),,
9126,9126,69 Street & Stanton Drive SW,,53.420161,-113.445956,1EDM,,Ground Level,POINT (-113.445956 53.420161),,
2493,2493,65 Street & 104 Avenue,,53.546593,-113.430723,1EDM,,Ground Level,POINT (-113.430723 53.546593),,
9113,9113,Watt Promenade & 18 Avenue SW,,53.417435,-113.43056,1EDM,,Ground Level,POINT (-113.43056 53.417435),,
4584,4584,106 Street & 31 Avenue,,53.463062,-113.502455,1EDM,,Ground Level,POINT (-113.502455 53.463062),,
7886,7886,50 Street & 128 Avenue,,53.585984,-113.418091,1EDM,,Ground Level,POINT (-113.418091 53.585984),,
2206,2206,Southgate Transit Centre Bay F,,53.485272,-113.516111,1EDM,,Ground Level,POINT (-113.516111 53.485272),,
E34,E34,,,53.485544,-113.516155,,Q5266,Pedway Level,POINT (-113.516155 53.485544),,
A0129,129,St Albert Trail & Sterling St,,53.628043,-113.618902,2STA,,Ground Level,POINT (-113.618902 53.628043),,
1821,1821,122 Street & 118 Avenue,,53.57042,-113.532949,1EDM,,Ground Level,POINT (-113.532949 53.57042),,
6569,6569,129 Street & 160 Avenue,,53.622851,-113.544388,1EDM,,Ground Level,POINT (-113.544388 53.622851),,
A0463,463,Kingswood Dr & Kings Gate,,53.654445,-113.595474,2STA,,Ground Level,POINT (-113.595474 53.654445),,
S8218,8218,Bethel Transit Terminal,,53.542949,-113.304988,4SCT,,Ground Level,POINT (-113.304988 53.542949),,
3130,3130,57 Street & 19A Avenue,,53.451198,-113.428129,1EDM,,Ground Level,POINT (-113.428129 53.451198),,
1981,1981,Stadium Station,,53.560126,-113.47046,1EDM,Q3758,Station Level,POINT (-113.47046 53.560126),,
6557,6557,Griesbach Road & Martin Avenue,,53.611692,-113.508784,1EDM,,Ground Level,POINT (-113.508784 53.611692),,
5281,5281,156 Street & 87 Avenue,,53.519338,-113.589621,1EDM,,Ground Level,POINT (-113.589621 53.519338),,
3634,3634,33A Street & Silver Berry Road,,53.463222,-113.390557,1EDM,,Ground Level,POINT (-113.390557 53.463222),,
ODT-99084,99084,34 Street & Charlesworth Drive SW,Edmonton Transit On-Demand Stop,53.430284,-113.394266,1EDM,,Ground Level,POINT (-113.394266 53.430284),,
9630,9630,Rabbit Hill Road & Ellerslie Road SW,,53.425204,-113.586306,1EDM,,Ground Level,POINT (-113.586306 53.425204),,
8136,8136,Lewis Greens Drive & 94 Avenue,,53.530306,-113.676116,1EDM,,Ground Level,POINT (-113.676116 53.530306),,
9461,9461,178 Street & Wright Drive SW,,53.428164,-113.626544,1EDM,,Ground Level,POINT (-113.626544 53.428164),,
3917,3917,Mill Woods Transit Centre Bay Q,,53.457326,-113.428145,1EDM,,Ground Level,POINT (-113.428145 53.457326),,
2176,2176,46 Street & 109 Avenue,,53.557218,-113.413886,1EDM,,Ground Level,POINT (-113.413886 53.557218),,
2037,2037,81 Street & 82 Avenue,,53.518157,-113.453235,1EDM,,Ground Level,POINT (-113.453235 53.518157),,
5071,5071,163 Street & 93 Avenue,,53.529131,-113.602835,1EDM,,Ground Level,POINT (-113.602835 53.529131),,
77121,77121,59A Street & 162B Avenue,,53.625754,-113.429081,1EDM,,Ground Level,POINT (-113.429081 53.625754),,
5913,5913,Westmount North Entrance,,53.562598,-113.553621,1EDM,,Ground Level,POINT (-113.553621 53.562598),,
S9219,9219,Regency Dr & Ridgebrook Rd,,53.5158,-113.252313,4SCT,,Ground Level,POINT (-113.252313 53.5158),,
7010,7010,Northgate Transit Centre Bay G,,53.599809,-113.489352,1EDM,,Ground Level,POINT (-113.489352 53.599809),,
ODT-2922,2922,112 Street & 57 Avenue,Edmonton Transit On-Demand Stop,53.494812,-113.520624,1EDM,,Ground Level,POINT (-113.520624 53.494812),,
9365,9365,Callaghan Drive & Caine Boulevard SW,,53.408006,-113.525836,1EDM,,Ground Level,POINT (-113.525836 53.408006),,
6357,6357,Castle Downs Road & 137 Avenue,,53.600392,-113.516535,1EDM,,Ground Level,POINT (-113.516535 53.600392),,
4366,4366,Carter Crest Road W & Rabbit Hill Road,,53.467278,-113.578386,1EDM,,Ground Level,POINT (-113.578386 53.467278),,
5571,5571,174 Street & 98A Avenue,,53.53307,-113.621091,1EDM,,Ground Level,POINT (-113.621091 53.53307),,
F3001,3001,99 Avenue and Highway 15 NB,,53.702932,-113.225425,6FST,,Ground Level,POINT (-113.225425 53.702932),,
4744,4744,Stein Way & Simpson Drive,,53.43664,-113.584969,1EDM,,Ground Level,POINT (-113.584969 53.43664),,
E103,E103,104 Street & Jasper Avenue South,,53.540645,-113.499146,,Q2812,Ground Level,POINT (-113.499146 53.540645),,
77631,77631,54 Street & 159 Avenue,,53.621412,-113.418676,1EDM,,Ground Level,POINT (-113.418676 53.621412),,
1665,1665,131 Street & Sherbrooke Avenue,,53.578067,-113.55057,1EDM,,Ground Level,POINT (-113.55057 53.578067),,
L0152,152,Sparrow Crescent & Sparrow Drive,,53.305986,-113.542745,9LT,,Ground Level,POINT (-113.542745 53.305986),,
2588,2588,75 Street & McIntyre Road,,53.494654,-113.442957,1EDM,,Ground Level,POINT (-113.442957 53.494654),,
5824,5824,176 Street & 81 Avenue,,53.514097,-113.624241,1EDM,,Ground Level,POINT (-113.624241 53.514097),,
S8010,8010,Broadway Blvd at Robin Hood,,53.543404,-113.311286,4SCT,,Ground Level,POINT (-113.311286 53.543404),,
6167,6167,115 Street & 129 Avenue,,53.58765,-113.520318,1EDM,,Ground Level,POINT (-113.520318 53.58765),,
4420,4420,109 Street & 29A Avenue,,53.461113,-113.51205,1EDM,,Ground Level,POINT (-113.51205 53.461113),,
2785,2785,109 Street & 86 Avenue,,53.52167,-113.512235,1EDM,,Ground Level,POINT (-113.512235 53.52167),,
E56,E56,,,53.540792,-113.49457,,Q3619,Concourse Level,POINT (-113.49457 53.540792),,
3179,3179,38 Street & 20 Avenue,,53.451026,-113.400288,1EDM,,Ground Level,POINT (-113.400288 53.451026),,
3727,3727,99 Street & 22 Avenue,,53.452585,-113.486175,1EDM,,Ground Level,POINT (-113.486175 53.452585),,
4252,4252,Riverbend Road & Falconer Gate,,53.467754,-113.594701,1EDM,,Ground Level,POINT (-113.594701 53.467754),,
1267,1267,40 Street & 114 Avenue,,53.566843,-113.40342,1EDM,,Ground Level,POINT (-113.40342 53.566843),,
4216,4216,Century Park Transit Centre Bay P,,53.457322,-113.51597,1EDM,,Ground Level,POINT (-113.51597 53.457322),,
7504,7504,97 Street & 162 Avenue,,53.623643,-113.489984,1EDM,,Ground Level,POINT (-113.489984 53.623643),,
6712,6712,130 Street & 165 Avenue,,53.626962,-113.547545,1EDM,,Ground Level,POINT (-113.547545 53.626962),,
A0226,226,Sturgeon Road & Botanic Park,,53.651467,-113.600177,2STA,,Ground Level,POINT (-113.600177 53.651467),,
8238,8238,Glastonbury Boulevard & Galland Crescent,,53.499796,-113.669148,1EDM,,Ground Level,POINT (-113.669148 53.499796),,
1879,1879,124 Street & 109 Avenue,,53.554287,-113.535782,1EDM,,Ground Level,POINT (-113.535782 53.554287),,
9359,9359,103A Street & Ellerslie Road SW,,53.424923,-113.496419,1EDM,,Ground Level,POINT (-113.496419 53.424923),,
3223,3223,48 Street & 28 Avenue,,53.459261,-113.417514,1EDM,,Ground Level,POINT (-113.417514 53.459261),,
5906,5906,160 Street & 114 Avenue,,53.562954,-113.596025,1EDM,,Ground Level,POINT (-113.596025 53.562954),,
5089,5089,Dechene Way & Lessard Road,,53.487035,-113.637951,1EDM,,Ground Level,POINT (-113.637951 53.487035),,
1673,1673,103 Street & Jasper Avenue,,53.541022,-113.496797,1EDM,,Ground Level,POINT (-113.496797 53.541022),,
7142,7142,91 Street & 177 Avenue,,53.639578,-113.479416,1EDM,,Ground Level,POINT (-113.479416 53.639578),,
1591,1591,101 Street & MacDonald Drive,,53.540249,-113.493597,1EDM,,Ground Level,POINT (-113.493597 53.540249),,
7760,7760,50 Street & Hermitage Road,,53.590211,-113.417588,1EDM,,Ground Level,POINT (-113.417588 53.590211),,
2551,2551,83 Street & 84 Avenue,,53.519812,-113.454844,1EDM,,Ground Level,POINT (-113.454844 53.519812),,
1466,1466,112 Street & Jasper Avenue,,53.540832,-113.512621,1EDM,,Ground Level,POINT (-113.512621 53.540832),,
6328,6328,127 Street & 129 Avenue,,53.587624,-113.542234,1EDM,,Ground Level,POINT (-113.542234 53.587624),,
S8816,8816,Streambank Av,,53.560177,-113.325305,4SCT,,Ground Level,POINT (-113.325305 53.560177),,
9558,9558,Windermere Wynd & Wheaton Drive,,53.445114,-113.618665,1EDM,,Ground Level,POINT (-113.618665 53.445114),,
A0837,837,McKenney Ave & Muir Dr,,53.642687,-113.629285,2STA,,Ground Level,POINT (-113.629285 53.642687),,
2087,2087,89 Street & 82 Avenue,,53.518086,-113.465411,1EDM,,Ground Level,POINT (-113.465411 53.518086),,
1277,1277,86 Street & 114 Avenue,,53.564521,-113.473178,1EDM,,Ground Level,POINT (-113.473178 53.564521),,
3912,3912,Mill Woods Transit Centre Bay L,,53.457061,-113.429807,1EDM,,Ground Level,POINT (-113.429807 53.457061),,
S5150,5150,Main Blvd & Millers Rd,,53.535528,-113.30184,4SCT,,Ground Level,POINT (-113.30184 53.535528),,
5807,5807,185 Street & 87 Avenue,,53.521576,-113.644138,1EDM,,Ground Level,POINT (-113.644138 53.521576),,
5890,5890,163 Street & 89 Avenue,,53.524149,-113.602909,1EDM,,Ground Level,POINT (-113.602909 53.524149),,
6747,6747,132 Street & 160 Avenue,,53.621345,-113.553381,1EDM,,Ground Level,POINT (-113.553381 53.621345),,
